match_event_id,location_x,location_y,remaining_min,power_of_shot,knockout_match,game_season,remaining_sec,distance_of_shot,is_goal,area_of_shot,shot_basics,range_of_shot,home/away,shot_id_number,type_of_shot,type_of_combined_shot,lat,lng,date
433,-149.0,224.0,0,4,0,2000,28,46.0,0,1,5,1,1,1217,34,3,39.739968,-104.95401299999999,6717
457,79.0,253.0,0,4,0,2000,3,46.0,0,0,5,1,1,1218,34,3,39.739968,-104.95401299999999,6717
462,188.0,392.0,0,4,0,2000,0,63.0,0,4,5,1,1,1219,11,3,39.739968,-104.95401299999999,6717
12,-122.0,173.0,10,1,0,2000,39,41.0,0,1,4,0,1,1220,34,3,49.250068,-123.114646,6714
99,-191.0,91.12693349999999,0,1,0,2000,28,39.0,1,2,4,0,1,1221,11,3,49.250068,-123.114646,6714
101,-44.0,384.0,0,1,0,2000,0,58.0,0,0,-1,1,1,1222,34,3,49.250068,-123.114646,6714
127,5.0,13.0,8,2,0,2000,39,21.0,1,0,0,4,1,1223,12,3,49.250068,-123.114646,6714
157,117.0,135.0,5,2,0,2000,27,37.0,1,-1,4,0,1,1224,30,3,49.250068,-123.114646,6714
186,132.0,179.0,2,2,0,2000,25,42.0,1,4,4,0,1,1225,34,3,49.250068,-123.114646,6714
254,159.0,40.0,2,2,0,2000,4,36.0,0,5,4,0,1,1226,34,3,49.250068,-123.114646,6714
279,-164.0,125.0,2,3,0,2000,9,40.0,0,1,4,0,1,1230,28,3,49.250068,-123.114646,6714
285,-1.0,26.0,1,3,0,2000,30,22.0,0,0,0,4,1,1231,34,4,49.250068,-123.114646,6714
362,11.0,251.0,7,4,0,2000,50,45.0,0,0,5,1,1,1232,16,3,49.250068,-123.114646,6714
379,172.0,59.0,6,4,0,2000,19,38.0,0,5,4,0,1,1233,34,3,49.250068,-123.114646,6714
254,-50.0,26.0,4,4,0,2000,51,25.0,1,0,1,4,1,1234,6,3,49.250068,-123.114646,6714
420,-1.0,53.0,3,4,0,2000,45,25.0,0,-1,1,4,1,1235,2,3,49.250068,-123.114646,6714
21,7.383876043,163.0,10,1,0,2000,10,39.0,1,4,4,0,0,1236,34,3,42.982923,-71.44609399999999,6713
41,0.0,0.0,7,1,0,2000,55,20.0,1,0,0,4,0,1238,54,3,42.982923,-71.44609399999999,6713
92,142.0,91.12693349999999,3,1,0,2000,8,47.0,0,4,5,1,0,1239,20,3,42.982923,-71.44609399999999,6713
112,0.0,0.0,1,1,0,2000,35,20.0,1,0,0,4,0,1240,34,1,42.982923,-71.44609399999999,6713
124,0.0,0.0,0,1,0,2000,5,20.0,1,0,0,4,0,1242,4,3,42.982923,-71.44609399999999,6713
215,0.0,0.0,3,2,0,2000,42,20.0,1,-1,0,4,0,1243,4,3,42.982923,-71.44609399999999,6713
265,64.0,131.0,10,3,0,2000,30,34.0,0,0,1,2,0,1244,26,3,42.982923,-71.44609399999999,6713
287,1.0,85.0,8,3,0,2000,8,28.0,0,0,1,2,0,1245,34,3,42.982923,-71.44609399999999,6713
289,1.0,91.0,8,3,0,2000,1,29.0,0,0,1,-1,0,1246,34,3,42.982923,-71.44609399999999,6713
303,0.0,0.0,7,3,0,2000,18,20.0,1,0,0,4,0,1247,34,4,42.982923,-71.44609399999999,6713
351,0.0,0.0,2,3,0,2000,43,20.0,1,0,0,4,0,1249,34,4,42.982923,-71.44609399999999,6713
353,0.0,0.0,2,3,0,2000,13,20.0,1,0,0,4,0,1250,34,4,42.982923,-71.44609399999999,6713
10,87.0,91.12693349999999,10,1,0,2000,37,30.0,0,5,4,2,1,1251,5,3,37.754129999999996,-122.437947,6711
24,117.0,171.0,9,1,0,2000,2,40.0,0,4,4,0,1,1252,34,3,37.754129999999996,-122.437947,6711
36,-52.0,32.0,8,1,0,2000,23,26.0,0,0,1,4,1,1253,34,3,37.754129999999996,-122.437947,6711
39,-31.0,49.0,8,1,0,2000,12,25.0,0,0,1,4,1,1254,3,3,37.754129999999996,-122.437947,6711
77,30.0,21.0,3,1,0,2000,59,23.0,0,0,0,4,1,1255,34,3,37.754129999999996,-122.437947,6711
238,0.0,0.0,0,2,0,2000,25,20.0,1,0,0,4,1,1257,34,1,37.754129999999996,-122.437947,6711
256,0.0,0.0,11,3,0,2000,50,33.44888431,1,0,0,4,1,1258,34,4,37.754129999999996,-122.437947,6711
263,-168.0,17.0,10,3,0,2000,26,36.0,0,2,4,-1,1,1259,34,3,37.754129999999996,-122.437947,6711
312,0.0,0.0,4,3,0,2000,55,20.0,1,0,0,4,1,1260,4,3,37.754129999999996,-122.437947,6711
329,0.0,0.0,2,3,0,2000,28,20.0,0,0,0,4,1,1261,56,3,37.754129999999996,-122.437947,6711
459,0.0,0.0,4,4,0,2000,15,20.0,1,0,-1,4,1,1262,12,3,37.754129999999996,-122.437947,6711
474,0.0,0.0,3,4,0,2000,1,20.0,0,0,0,4,1,1263,34,4,37.754129999999996,-122.437947,6711
254,-153.0,-15.0,2,4,0,2000,33,35.0,1,2,4,2,1,1264,34,3,37.754129999999996,-122.437947,6711
485,-52.0,150.0,1,4,0,2000,20,35.0,0,0,4,2,1,1265,50,3,37.754129999999996,-122.437947,6711
499,-67.0,95.0,0,4,0,2000,35,31.0,1,2,1,2,1,1266,22,3,37.754129999999996,-122.437947,6711
502,7.383876043,251.0,0,4,0,2000,8,45.0,1,0,5,1,1,1267,7,3,37.754129999999996,-122.437947,6711
14,1.0,101.0,9,1,0,2000,46,30.0,0,0,-1,2,0,1268,34,3,42.982923,-71.44609399999999,6710
18,-111.0,125.0,9,1,0,2000,21,36.0,0,1,4,0,0,1269,1,3,42.982923,-71.44609399999999,6710
32,115.0,163.0,7,1,0,2000,8,39.0,0,-1,4,0,0,1270,34,3,42.982923,-71.44609399999999,6710
37,0.0,0.0,6,1,0,2000,42,20.0,0,0,0,4,0,1271,34,5,42.982923,-71.44609399999999,6710
60,0.0,0.0,4,1,0,2000,13,20.0,1,0,0,4,0,1272,34,4,42.982923,-71.44609399999999,6710
79,7.0,91.0,2,1,0,2000,22,29.0,0,0,1,2,0,1273,7,3,42.982923,-71.44609399999999,6710
93,-84.0,91.0,1,1,0,2000,28,32.0,0,2,4,2,0,1274,34,3,42.982923,-71.44609399999999,6710
187,121.0,141.0,4,2,0,2000,16,38.0,0,4,4,0,0,1275,34,3,42.982923,-71.44609399999999,6710
202,0.0,91.12693349999999,2,2,0,2000,40,20.0,0,0,0,-1,0,1276,4,3,42.982923,-71.44609399999999,6710
242,0.0,0.0,11,3,0,2000,36,20.0,0,0,-1,4,0,1278,34,5,42.982923,-71.44609399999999,6710
258,85.0,156.0,9,3,0,2000,25,37.0,0,4,4,0,0,1280,1,3,42.982923,-71.44609399999999,6710
267,0.0,0.0,8,3,0,2000,22,20.0,1,0,0,4,0,1281,34,4,42.982923,-71.44609399999999,6710
271,22.0,74.0,7,3,0,2000,9,27.0,1,0,1,4,0,1282,34,3,42.982923,-71.44609399999999,6710
291,155.0,101.0,5,3,0,2000,34,38.0,0,5,4,0,0,1283,37,3,42.982923,-71.44609399999999,6710
293,-90.0,146.0,5,3,0,2000,26,37.0,1,1,4,0,0,1284,34,3,42.982923,-71.44609399999999,6710
295,169.0,40.0,4,3,0,2000,43,37.0,0,5,4,0,0,1285,34,3,42.982923,-71.44609399999999,6710
299,-84.0,247.0,4,3,0,2000,3,46.0,0,1,5,1,0,1286,34,3,42.982923,-71.44609399999999,6710
305,-54.0,34.0,3,3,0,2000,43,26.0,0,0,1,4,0,1287,15,3,42.982923,-71.44609399999999,6710
332,0.0,0.0,1,3,0,2000,59,20.0,1,-1,0,4,0,1289,1,3,42.982923,-71.44609399999999,6710
337,-141.0,23.0,0,3,0,2000,50,34.0,1,2,4,2,0,1291,54,3,42.982923,-71.44609399999999,6710
343,58.0,74.0,0,3,0,2000,3,29.0,0,5,1,2,0,1292,36,3,42.982923,-71.44609399999999,6710
359,-27.0,112.0,11,4,0,2000,7,31.0,0,0,1,2,0,1294,34,3,42.982923,-71.44609399999999,6710
384,0.0,0.0,8,4,0,2000,34,20.0,1,0,0,4,0,1296,34,4,42.982923,-71.44609399999999,6710
395,148.0,7.0,5,4,0,2000,27,34.0,0,5,4,2,0,1297,34,3,42.982923,-71.44609399999999,6710
254,0.0,0.0,5,4,0,2000,57,20.0,1,0,0,4,0,1298,1,3,42.982923,-71.44609399999999,6710
408,134.0,135.0,5,4,0,2000,23,39.0,0,4,4,-1,0,1299,34,3,42.982923,-71.44609399999999,6710
411,-153.0,85.0,4,4,0,2000,44,37.0,1,2,4,0,0,1300,34,3,42.982923,-71.44609399999999,6710
414,7.383876043,91.12693349999999,4,4,0,2000,6,45.0,0,0,5,1,0,1301,34,3,42.982923,-71.44609399999999,6710
8,-141.0,85.0,10,1,0,2000,38,36.0,0,2,4,0,0,1302,2,3,42.982923,-71.44609399999999,6708
12,-111.0,2.0,10,1,0,2000,23,31.0,0,2,4,2,0,1303,34,3,42.982923,-71.44609399999999,6708
36,49.0,118.0,7,1,0,2000,11,32.0,1,0,1,2,0,1304,44,3,42.982923,-71.44609399999999,6708
38,-98.0,91.12693349999999,6,1,0,2000,33,36.0,0,-1,4,0,0,1305,35,3,42.982923,-71.44609399999999,6708
54,0.0,0.0,5,1,0,2000,12,20.0,1,0,0,4,0,1306,4,3,42.982923,-71.44609399999999,6708
64,0.0,0.0,3,1,0,2000,53,20.0,0,0,0,4,0,1307,34,4,42.982923,-71.44609399999999,6708
80,94.0,108.0,2,1,0,2000,44,34.0,0,5,4,2,0,1309,34,3,42.982923,-71.44609399999999,6708
94,-63.0,125.0,1,1,0,2000,43,33.0,0,0,1,2,0,1310,34,3,42.982923,-71.44609399999999,6708
163,142.0,108.0,6,2,0,2000,34,33.44888431,0,4,4,0,0,1311,15,3,42.982923,-71.44609399999999,6708
174,0.0,0.0,5,2,0,2000,47,20.0,1,0,0,4,0,1312,34,4,42.982923,-71.44609399999999,6708
200,85.0,13.0,3,2,0,2000,34,28.0,0,5,4,2,0,1313,34,3,42.982923,-71.44609399999999,6708
202,0.0,91.12693349999999,3,2,0,2000,16,20.0,0,0,0,4,0,1314,4,3,42.982923,-71.44609399999999,6708
249,94.0,-2.0,9,3,0,2000,47,29.0,1,5,4,2,0,1316,44,3,42.982923,-71.44609399999999,6708
252,14.0,74.0,8,3,0,2000,59,27.0,0,0,1,-1,0,1317,10,3,42.982923,-71.44609399999999,6708
254,115.0,85.0,7,3,0,2000,26,34.0,0,5,-1,2,0,1318,43,3,42.982923,-71.44609399999999,6708
363,0.0,0.0,0,3,0,2000,0,20.0,0,0,0,4,0,1323,34,4,42.982923,-71.44609399999999,6708
369,49.0,85.0,11,4,0,2000,38,29.0,1,0,1,2,0,1324,34,3,42.982923,-71.44609399999999,6708
407,-77.0,91.12693349999999,7,4,0,2000,29,27.0,1,0,1,4,0,1325,34,3,42.982923,-71.44609399999999,6708
444,58.0,47.0,3,4,0,2000,40,27.0,0,0,1,4,0,1326,34,3,42.982923,-71.44609399999999,6708
453,0.0,0.0,2,4,0,2000,28,20.0,1,0,0,4,0,1327,34,4,42.982923,-71.44609399999999,6708
467,-77.0,186.0,0,4,0,2000,55,40.0,0,1,-1,0,0,1328,19,3,42.982923,-71.44609399999999,6708
469,73.0,163.0,0,4,0,2000,46,37.0,1,4,4,0,0,1329,34,3,42.982923,-71.44609399999999,6708
487,94.0,2.0,4,5,0,2000,28,29.0,1,5,4,2,0,1330,34,2,42.982923,-71.44609399999999,6708
494,-6.0,169.0,5,5,0,2000,10,36.0,0,0,4,0,0,1332,34,3,42.982923,-71.44609399999999,6708
507,0.0,0.0,1,5,0,2000,21,20.0,1,0,0,4,0,1333,1,3,42.982923,-71.44609399999999,6708
41,132.0,114.0,6,1,0,2000,57,37.0,1,4,4,0,1,1335,34,3,42.379455,-83.115635,6702
56,0.0,0.0,4,1,0,2000,42,20.0,1,0,0,4,1,1336,56,3,42.379455,-83.115635,6702
100,-172.0,34.0,0,1,0,2000,50,37.0,0,2,4,0,1,1337,34,3,42.379455,-83.115635,6702
192,153.0,213.0,3,2,0,2000,48,46.0,0,4,5,-1,1,1338,34,3,42.379455,-83.115635,6702
201,7.383876043,63.0,3,2,0,2000,8,36.0,0,2,4,0,1,1339,34,3,42.379455,-83.115635,6702
204,119.0,91.0,2,2,0,2000,36,34.0,1,5,4,2,1,1340,34,3,42.379455,-83.115635,6702
214,18.0,163.0,2,2,0,2000,28,36.0,0,0,-1,0,1,1341,34,3,42.379455,-83.115635,6702
253,212.0,148.0,10,3,0,2000,19,45.0,1,4,5,1,1,1342,29,3,42.379455,-83.115635,6702
297,-94.0,129.0,5,3,0,2000,53,35.0,1,2,4,2,1,1344,10,3,42.379455,-83.115635,6702
318,-145.0,97.0,3,3,0,2000,47,33.44888431,1,2,4,0,1,1345,34,3,42.379455,-83.115635,6702
342,-151.0,91.0,1,3,0,2000,2,33.44888431,0,2,4,0,1,1346,33,3,42.379455,-83.115635,6702
363,0.0,0.0,5,3,0,2000,4,20.0,0,0,0,4,1,1347,39,3,42.379455,-83.115635,6702
396,-166.0,57.0,9,4,0,2000,5,37.0,1,2,4,0,1,1350,38,3,42.379455,-83.115635,6702
420,77.0,91.12693349999999,6,4,0,2000,17,37.0,0,4,4,0,1,1352,6,3,42.379455,-83.115635,6702
435,104.0,163.0,4,4,0,2000,48,39.0,1,4,4,0,1,1353,34,3,42.379455,-83.115635,6702
451,0.0,0.0,3,4,0,2000,44,20.0,1,0,0,4,1,1354,4,3,42.379455,-83.115635,6702
457,-124.0,135.0,3,4,0,2000,5,38.0,0,1,4,0,1,1355,34,3,42.379455,-83.115635,6702
464,0.0,0.0,2,4,0,2000,26,20.0,0,0,0,4,1,1356,34,4,42.379455,-83.115635,6702
471,-94.0,274.0,1,4,0,2000,24,48.0,0,1,5,-1,1,1357,34,3,42.379455,-83.115635,6702
487,-136.0,47.0,0,4,0,2000,30,34.0,0,2,4,2,1,1358,34,3,42.379455,-83.115635,6702
523,-50.0,47.0,0,4,0,2000,2,26.0,1,0,1,4,1,1359,34,3,42.379455,-83.115635,6702
541,77.0,91.0,5,5,0,2000,0,31.0,1,5,1,2,1,1360,36,3,42.379455,-83.115635,6702
545,161.0,47.0,3,5,0,2000,10,36.0,1,5,4,0,1,1361,34,3,42.379455,-83.115635,6702
569,47.0,91.0,0,5,0,2000,32,33.44888431,1,0,1,2,1,1362,34,3,42.379455,-83.115635,6702
30,11.0,0.0,5,1,0,2000,17,21.0,1,0,0,4,1,1363,34,1,38.919619,-77.015211,6701
63,11.0,-6.0,4,1,0,2000,7,21.0,1,0,0,4,1,1364,32,3,38.919619,-77.015211,6701
88,-44.0,0.0,0,1,0,2000,51,24.0,0,0,1,4,1,1365,36,3,38.919619,-77.015211,6701
92,3.0,57.0,0,1,0,2000,31,25.0,1,0,1,4,1,1366,15,3,38.919619,-77.015211,6701
217,-229.0,70.0,1,2,0,2000,48,43.0,0,2,2,1,1,1367,34,3,38.919619,-77.015211,6701
226,-101.0,-6.0,0,2,0,2000,52,30.0,1,2,4,2,1,1368,44,3,38.919619,-77.015211,6701
232,3.0,196.0,0,2,0,2000,32,39.0,0,0,4,0,1,1369,36,3,38.919619,-77.015211,6701
236,98.0,234.0,0,2,0,2000,0,45.0,1,4,5,1,1,1370,38,3,38.919619,-77.015211,6701
250,47.0,9.0,9,3,0,2000,43,24.0,0,0,1,4,1,1371,41,3,38.919619,-77.015211,6701
276,-145.0,9.0,7,3,0,2000,8,34.0,0,2,4,2,1,1372,43,3,38.919619,-77.015211,6701
308,89.0,196.0,3,3,0,2000,28,41.0,1,4,4,0,1,1374,12,3,38.919619,-77.015211,6701
333,11.0,9.0,0,3,0,2000,48,21.0,1,0,0,4,1,1376,34,1,38.919619,-77.015211,6701
335,24.0,42.0,0,3,0,2000,23,24.0,0,0,1,4,1,1377,26,3,38.919619,-77.015211,6701
345,3.0,200.0,11,4,0,2000,44,40.0,0,0,4,-1,1,1378,10,3,38.919619,-77.015211,6701
347,32.0,47.0,11,4,0,2000,27,25.0,1,0,1,4,1,1379,34,3,38.919619,-77.015211,6701
12,-65.0,55.0,10,1,0,2000,3,28.0,0,2,1,2,1,1381,34,3,28.549236999999998,-81.37278,6699
115,0.0,0.0,11,2,0,2000,6,20.0,0,0,0,4,1,1383,1,3,28.549236999999998,-81.37278,6699
155,-145.0,0.0,7,2,0,2000,19,34.0,0,2,4,2,1,1384,34,3,28.549236999999998,-81.37278,6699
182,-23.0,194.0,5,2,0,2000,14,39.0,0,0,4,0,1,1386,27,3,28.549236999999998,-81.37278,6699
258,-1.0,91.12693349999999,10,3,0,2000,33,24.0,0,0,1,4,1,1388,44,3,28.549236999999998,-81.37278,6699
265,-151.0,-38.0,9,3,0,2000,40,35.0,0,2,4,2,1,1389,34,3,28.549236999999998,-81.37278,6699
278,140.0,-38.0,8,3,0,2000,25,34.0,1,5,4,2,1,1390,23,3,28.549236999999998,-81.37278,6699
254,146.0,144.0,3,3,0,2000,53,40.0,0,4,4,0,1,1391,36,3,28.549236999999998,-81.37278,6699
378,-8.0,255.0,9,4,0,2000,28,45.0,0,0,5,1,1,1392,15,3,28.549236999999998,-81.37278,6699
254,62.0,154.0,9,4,0,2000,9,36.0,0,4,4,0,1,1393,34,3,28.549236999999998,-81.37278,6699
444,0.0,0.0,2,4,0,2000,34,20.0,1,0,-1,4,1,1395,34,4,28.549236999999998,-81.37278,6699
447,-115.0,-32.0,2,4,0,2000,28,31.0,0,2,4,2,1,1396,34,3,28.549236999999998,-81.37278,6699
456,161.0,21.0,1,4,0,2000,27,36.0,0,5,4,0,1,1397,34,3,28.549236999999998,-81.37278,6699
28,132.0,61.0,7,1,0,2000,58,33.44888431,0,5,4,2,1,1398,4,3,33.768091999999996,-84.393817,6698
101,0.0,0.0,11,2,0,2000,10,20.0,1,0,0,4,1,1400,34,4,33.768091999999996,-84.393817,6698
254,68.0,55.0,10,2,0,2000,38,28.0,0,5,1,2,1,1401,34,3,33.768091999999996,-84.393817,6698
120,0.0,0.0,8,2,0,2000,39,20.0,0,0,0,4,1,1402,1,3,33.768091999999996,-84.393817,6698
150,0.0,0.0,5,2,0,2000,16,20.0,1,0,0,4,1,1404,39,3,33.768091999999996,-84.393817,6698
162,-1.0,51.0,4,2,0,2000,31,25.0,1,0,1,4,1,1405,56,3,33.768091999999996,-84.393817,6698
254,-101.0,0.0,3,2,0,2000,34,30.0,0,2,4,2,1,1406,29,3,33.768091999999996,-84.393817,6698
212,-193.0,91.12693349999999,1,2,0,2000,2,40.0,1,2,4,0,1,1407,34,3,33.768091999999996,-84.393817,6698
248,0.0,0.0,10,3,0,2000,28,20.0,1,0,-1,4,1,1408,48,3,33.768091999999996,-84.393817,6698
287,0.0,0.0,6,3,0,2000,56,20.0,1,0,0,4,1,1410,55,3,33.768091999999996,-84.393817,6698
300,39.0,34.0,5,3,0,2000,16,25.0,0,0,-1,4,1,1411,34,3,33.768091999999996,-84.393817,6698
311,7.383876043,40.0,4,3,0,2000,3,35.0,0,5,4,2,1,1412,34,3,33.768091999999996,-84.393817,6698
380,-44.0,7.0,5,4,0,2000,18,24.0,1,0,1,4,1,1414,24,3,33.768091999999996,-84.393817,6698
472,0.0,0.0,5,4,0,2000,42,20.0,0,0,0,4,1,1415,39,3,33.768091999999996,-84.393817,6698
473,0.0,0.0,1,4,0,2000,36,20.0,0,0,0,4,1,1416,39,3,33.768091999999996,-84.393817,6698
481,140.0,13.0,1,4,0,2000,14,34.0,0,5,4,2,1,1417,4,3,33.768091999999996,-84.393817,6698
487,0.0,0.0,0,4,0,2000,38,20.0,1,0,0,4,1,1418,34,4,33.768091999999996,-84.393817,6698
498,11.0,91.12693349999999,0,3,0,2000,0,35.0,0,0,4,2,1,1419,34,3,33.768091999999996,-84.393817,6698
20,132.0,110.0,10,3,0,2000,24,37.0,0,4,4,0,1,1420,34,3,43.062206,-87.944754,6696
32,68.0,-6.0,8,1,0,2000,58,26.0,1,0,1,4,1,1421,14,3,43.062206,-87.944754,6696
46,18.0,200.0,7,1,0,2000,19,40.0,0,0,4,0,1,1422,34,3,43.062206,-87.944754,6696
80,125.0,55.0,3,1,0,2000,6,33.0,0,5,4,2,1,1423,34,3,43.062206,-87.944754,6696
137,47.0,160.0,8,2,0,2000,27,36.0,0,0,-1,0,1,1424,21,3,43.062206,-87.944754,6696
254,0.0,0.0,2,2,0,2000,18,20.0,0,0,0,4,1,1426,55,3,43.062206,-87.944754,6696
207,98.0,-6.0,1,2,0,2000,13,29.0,0,5,4,2,1,1427,5,3,43.062206,-87.944754,6696
249,146.0,82.0,9,3,0,2000,9,36.0,1,5,4,0,1,1429,34,3,43.062206,-87.944754,6696
257,98.0,99.0,7,3,0,2000,55,33.0,1,5,4,2,1,1430,45,3,43.062206,-87.944754,6696
285,-109.0,49.0,4,3,0,2000,48,31.0,0,2,4,2,1,1431,7,3,43.062206,-87.944754,6696
289,140.0,42.0,4,3,0,2000,32,34.0,0,5,4,2,1,1432,36,3,43.062206,-87.944754,6696
361,0.0,0.0,9,4,0,2000,28,20.0,1,0,0,4,1,1433,34,3,43.062206,-87.944754,6696
18,22.0,163.0,9,1,0,2000,26,36.0,0,0,4,0,0,1435,17,3,42.982923,-71.44609399999999,6685
48,94.0,253.0,4,1,0,2000,59,46.0,0,4,5,1,0,1436,34,3,42.982923,-71.44609399999999,6685
71,-77.0,270.0,2,1,0,2000,25,33.44888431,0,0,5,1,0,1437,34,3,42.982923,-71.44609399999999,6685
91,134.0,112.0,1,1,0,2000,33,37.0,0,4,4,0,0,1438,34,3,42.982923,-71.44609399999999,6685
254,-111.0,40.0,10,1,0,2000,48,31.0,0,2,4,-1,0,1439,43,3,42.982923,-71.44609399999999,6676
11,-126.0,-8.0,10,1,0,2000,47,32.0,1,2,4,2,0,1440,52,3,42.982923,-71.44609399999999,6676
46,163.0,108.0,6,1,0,2000,32,39.0,1,5,4,0,0,1441,34,3,42.982923,-71.44609399999999,6676
50,85.0,152.0,5,1,0,2000,59,37.0,1,4,4,0,0,1442,34,3,42.982923,-71.44609399999999,6676
61,142.0,101.0,5,1,0,2000,9,37.0,1,5,4,0,0,1443,34,3,42.982923,-71.44609399999999,6676
209,-141.0,-8.0,3,2,0,2000,30,34.0,1,2,4,2,0,1445,15,3,42.982923,-71.44609399999999,6676
218,-126.0,40.0,1,2,0,2000,51,33.0,0,2,4,2,0,1446,36,3,42.982923,-71.44609399999999,6676
284,-147.0,23.0,7,3,0,2000,34,34.0,0,2,4,2,0,1447,46,3,42.982923,-71.44609399999999,6676
305,7.383876043,-2.0,5,3,0,2000,26,36.0,1,5,4,0,0,1449,34,3,42.982923,-71.44609399999999,6676
329,-48.0,192.0,2,3,0,2000,6,39.0,0,0,4,0,0,1450,41,3,42.982923,-71.44609399999999,6676
254,134.0,118.0,0,3,0,2000,14,37.0,0,4,4,0,0,1451,34,3,42.982923,-71.44609399999999,6676
366,-126.0,85.0,11,4,0,2000,28,33.44888431,0,2,4,2,0,1452,34,3,42.982923,-71.44609399999999,6676
14,127.0,131.0,10,1,0,2000,25,38.0,1,4,4,0,0,1453,44,3,42.982923,-71.44609399999999,6674
30,7.0,57.0,9,1,0,2000,8,25.0,0,0,1,4,0,1454,19,3,42.982923,-71.44609399999999,6674
37,100.0,156.0,8,1,0,2000,30,38.0,0,-1,4,0,0,1455,34,3,42.982923,-71.44609399999999,6674
46,0.0,0.0,5,1,0,2000,24,20.0,1,0,0,4,0,1456,12,3,42.982923,-71.44609399999999,6674
64,106.0,118.0,5,1,0,2000,5,35.0,0,5,4,2,0,1457,33,3,42.982923,-71.44609399999999,6674
67,0.0,0.0,4,1,0,2000,42,20.0,1,0,-1,4,0,1458,4,3,42.982923,-71.44609399999999,6674
69,134.0,118.0,5,1,0,2000,8,37.0,1,4,4,0,0,1459,41,3,42.982923,-71.44609399999999,6674
93,-111.0,152.0,1,1,0,2000,24,38.0,0,1,4,0,0,1460,36,3,42.982923,-71.44609399999999,6674
242,-27.0,97.0,10,3,0,2000,37,33.44888431,0,0,1,2,0,1462,53,3,42.982923,-71.44609399999999,6674
256,1.0,156.0,9,3,0,2000,23,35.0,1,0,4,2,0,1463,43,3,42.982923,-71.44609399999999,6674
263,0.0,0.0,8,3,0,2000,17,20.0,1,0,0,4,0,1464,34,4,42.982923,-71.44609399999999,6674
254,100.0,108.0,7,3,0,2000,50,34.0,0,5,-1,2,0,1465,34,3,42.982923,-71.44609399999999,6674
254,127.0,-8.0,5,3,0,2000,13,32.0,1,5,4,2,0,1467,34,3,42.982923,-71.44609399999999,6674
254,-160.0,13.0,4,3,0,2000,39,36.0,0,2,4,0,0,1468,34,3,42.982923,-71.44609399999999,6674
310,0.0,0.0,2,3,0,2000,58,20.0,0,0,0,4,0,1469,34,4,42.982923,-71.44609399999999,6674
322,-18.0,192.0,2,3,0,2000,36,39.0,1,0,4,0,0,1470,34,3,42.982923,-71.44609399999999,6674
324,-126.0,-15.0,2,3,0,2000,3,32.0,1,2,-1,2,0,1471,34,3,42.982923,-71.44609399999999,6674
327,0.0,0.0,1,3,0,2000,32,20.0,1,0,0,4,0,1472,34,4,42.982923,-71.44609399999999,6674
335,35.0,135.0,1,3,0,2000,4,33.0,1,0,1,2,0,1473,34,3,42.982923,-71.44609399999999,6674
341,155.0,13.0,0,3,0,2000,30,35.0,0,5,4,2,0,1474,54,3,42.982923,-71.44609399999999,6674
370,0.0,0.0,9,4,0,2000,26,20.0,0,0,0,4,0,1475,34,4,42.982923,-71.44609399999999,6674
65,134.0,163.0,5,1,0,2000,22,41.0,0,4,-1,0,0,1477,36,3,42.982923,-71.44609399999999,6671
131,142.0,-29.0,10,2,0,2000,9,34.0,1,5,4,2,0,1479,6,3,42.982923,-71.44609399999999,6671
136,14.0,274.0,5,2,0,2000,28,47.0,0,0,5,-1,0,1480,44,3,42.982923,-71.44609399999999,6671
146,0.0,0.0,8,2,0,2000,11,20.0,1,0,0,4,0,1481,4,3,42.982923,-71.44609399999999,6671
223,0.0,0.0,1,2,0,2000,10,20.0,0,0,0,4,0,1482,39,3,42.982923,-71.44609399999999,6671
231,0.0,0.0,0,2,0,2000,1,20.0,0,0,0,4,0,1483,4,3,42.982923,-71.44609399999999,6671
248,73.0,207.0,10,3,0,2000,33,41.0,0,4,4,0,0,1484,7,3,42.982923,-71.44609399999999,6671
279,-69.0,135.0,7,3,0,2000,11,35.0,0,0,1,2,0,1486,34,3,42.982923,-71.44609399999999,6671
281,0.0,0.0,6,3,0,2000,54,33.44888431,0,-1,0,4,0,1487,34,4,42.982923,-71.44609399999999,6671
286,0.0,0.0,5,3,0,2000,58,33.44888431,1,0,0,4,0,1488,34,4,42.982923,-71.44609399999999,6671
303,0.0,0.0,4,3,0,2000,22,20.0,1,0,0,4,0,1489,34,4,42.982923,-71.44609399999999,6671
312,94.0,156.0,3,3,0,2000,17,38.0,1,4,4,0,0,1490,30,3,42.982923,-71.44609399999999,6671
361,1.0,118.0,0,3,0,2000,0,31.0,0,0,1,2,0,1492,34,3,42.982923,-71.44609399999999,6671
366,241.0,7.0,11,4,0,2000,45,44.0,0,5,6,-1,0,1493,29,3,42.982923,-71.44609399999999,6671
433,-84.0,112.0,3,4,0,2000,57,34.0,1,2,4,2,0,1496,34,3,42.982923,-71.44609399999999,6671
436,-105.0,-8.0,3,4,0,2000,28,30.0,0,2,4,2,0,1497,51,3,42.982923,-71.44609399999999,6671
49,155.0,125.0,7,1,0,2000,26,39.0,1,4,4,0,0,1498,44,3,42.982923,-71.44609399999999,6669
60,73.0,253.0,5,1,0,2000,51,46.0,1,0,5,1,0,1499,34,3,42.982923,-71.44609399999999,6669
176,0.0,0.0,7,2,0,2000,38,20.0,1,0,0,4,0,1502,34,4,42.982923,-71.44609399999999,6669
